,cement,slag,ash,water,superplasticizer,coarse_agg,fine_agg,age,strength,total,cement_root,water_ratio,age_root,super_used
191,233.81,0.0,94.58,197.89,4.567,947.04,852.16,28,22.83544512,2358.047,0.8031137632116746,0.08392114321724714,5.291502622129181,1
192,233.81,0.0,94.58,197.89,4.567,947.04,852.16,56,27.66177712,2386.047,0.7936893112331818,0.08293633780055464,7.483314773547883,1
193,233.81,0.0,94.58,197.89,4.567,947.04,852.16,100,34.55653712,2430.047,0.7793182600994959,0.08143463891850651,10.0,1
194,194.68,0.0,100.52,165.62,7.48,1006.4,905.9,3,12.45193656,2383.6,0.844445376741064,0.06948313475415338,1.7320508075688772,1
195,194.68,0.0,100.52,165.62,7.48,1006.4,905.9,14,24.986610239999997,2394.6,0.8405662741167628,0.06916395222584149,3.7416573867739413,1
196,194.68,0.0,100.52,165.62,7.48,1006.4,905.9,28,25.72434956,2408.6,0.8356804782861414,0.06876193639458607,5.291502622129181,1
197,194.68,0.0,100.52,165.62,7.48,1006.4,905.9,56,33.963587759999996,2436.6,0.8260773208569319,0.06797176393334975,7.483314773547883,1
198,194.68,0.0,100.52,165.62,7.48,1006.4,905.9,100,37.34202016,2480.6,0.8114246553253246,0.06676610497460292,10.0,1
199,190.68,0.0,125.4,162.14,7.77,1090.0,804.01,3,15.04436632,2383.0,0.8474234158623584,0.06804028535459504,1.7320508075688772,1
200,190.68,0.0,125.4,162.14,7.77,1090.0,804.01,14,21.063491799999998,2394.0,0.8435296574770259,0.06772765246449457,3.7416573867739413,1
201,190.68,0.0,125.4,162.14,7.77,1090.0,804.01,28,26.40003604,2408.0,0.8386254152823921,0.06733388704318936,5.291502622129181,1
202,190.68,0.0,125.4,162.14,7.77,1090.0,804.01,56,35.34253976,2436.0,0.8289860426929393,0.066559934318555,7.483314773547883,1
203,190.68,0.0,125.4,162.14,7.77,1090.0,804.01,100,40.56876784,2480.0,0.8142782258064516,0.0653790322580645,10.0,1
204,212.07,0.0,121.62,180.31,5.69,1057.6,779.32,3,12.47262084,2359.61,0.8300269959866249,0.0764151703035671,1.7320508075688772,1
205,212.07,0.0,121.62,180.31,5.69,1057.6,779.32,14,20.91870184,2370.61,0.8261755413163699,0.07606059199952754,3.7416573867739413,1
206,212.07,0.0,121.62,180.31,5.69,1057.6,779.32,28,24.90387312,2384.61,0.8213250804114718,0.07561404170912643,5.291502622129181,1
207,212.07,0.0,121.62,180.31,5.69,1057.6,779.32,56,34.20490436,2412.61,0.8117930374159105,0.07473648869896088,7.483314773547883,1
208,212.07,0.0,121.62,180.31,5.69,1057.6,779.32,100,39.6103962,2456.61,0.7972531252416948,0.07339789384558396,10.0,1
209,229.97,0.0,118.31,195.47,4.63,1029.4,758.59,3,10.0318758,2339.3700000000003,0.8148775097569003,0.08355668406451308,1.7320508075688772,1
210,229.97,0.0,118.31,195.47,4.63,1029.4,758.59,14,20.08443588,2350.3700000000003,0.8110637899564749,0.08316562924135347,3.7416573867739413,1
211,229.97,0.0,118.31,195.47,4.63,1029.4,758.59,28,24.483292759999998,2364.3700000000003,0.8062612873619611,0.08267318566890967,5.291502622129181,1
212,229.97,0.0,118.31,195.47,4.63,1029.4,758.59,56,31.53663224,2392.3700000000003,0.7968249058465037,0.08170558901842105,7.483314773547883,1
213,229.97,0.0,118.31,195.47,4.63,1029.4,758.59,100,35.34253976,2436.3700000000003,0.7824345234919162,0.08023001432458944,10.0,1
214,190.34,0.0,125.18,161.85,9.88,1088.1,802.59,3,9.4458212,2380.94,0.8466698026829739,0.0679773534822381,1.7320508075688772,1
215,190.34,0.0,125.18,161.85,9.88,1088.1,802.59,14,22.718234199999998,2391.94,0.8427761565925566,0.06766474075436675,3.7416573867739413,1
216,190.34,0.0,125.18,161.85,9.88,1088.1,802.59,28,28.46846404,2405.94,0.8378720998861151,0.06727100426444549,5.291502622129181,1
217,190.34,0.0,125.18,161.85,9.88,1088.1,802.59,56,38.56239268,2433.94,0.8282332350016844,0.06649711989613548,7.483314773547883,1
218,190.34,0.0,125.18,161.85,9.88,1088.1,802.59,100,40.38950408,2477.94,0.8135265583508882,0.06531635148550811,10.0,1
219,166.09,0.0,163.27,176.46,4.49,1058.6,780.09,3,10.76272036,2352.0,0.8511734693877551,0.07502551020408163,1.7320508075688772,1
220,166.09,0.0,163.27,176.46,4.49,1058.6,780.09,14,25.48303296,2363.0,0.8472111722386797,0.07467625899280576,3.7416573867739413,1
221,166.09,0.0,163.27,176.46,4.49,1058.6,780.09,28,21.53923024,2377.0,0.8422212873369794,0.07423643247791334,5.291502622129181,1
222,166.09,0.0,163.27,176.46,4.49,1058.6,780.09,56,28.62704352,2405.0,0.8324158004158004,0.07337214137214138,7.483314773547883,1
223,166.09,0.0,163.27,176.46,4.49,1058.6,780.09,100,33.5430074,2449.0,0.8174601878317681,0.07205389955083707,10.0,1
224,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,3,7.74971024,2343.1400000000003,0.8726409860272967,0.051960190172162135,1.7320508075688772,1
225,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,14,17.8229546,2354.1400000000003,0.8685634669136075,0.051717399984707785,3.7416573867739413,1
226,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,28,24.24197616,2368.1400000000003,0.8634286824258701,0.051411656405448994,5.291502622129181,1
227,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,56,32.8535314,2396.1400000000003,0.8533391204186733,0.050810887510746444,7.483314773547883,1
228,167.95,42.08,163.83,121.75,5.72,1058.7,780.11,100,39.2311844,2440.1400000000003,0.83795192079143,0.049894678174203115,10.0,1
229,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,3,17.9953236,2379.03,0.8296406518623135,0.07637986910631643,1.7320508075688772,1
230,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,14,30.38520732,2390.03,0.825822270013347,0.07602833437237189,3.7416573867739413,1
231,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,28,45.70536404,2404.03,0.8210130489220183,0.07558557921490164,5.291502622129181,1
232,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,56,50.77301264,2432.03,0.8115607126556825,0.07471536124143205,7.483314773547883,1
233,213.72,98.05,24.51,181.71,6.86,1065.8,785.38,100,53.90323368,2476.03,0.7971389684293,0.07338764069902222,10.0,1
234,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,3,13.18278112,2379.25,0.8297152464011768,0.07638541557213407,1.7320508075688772,1
235,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,14,17.83674412,2390.25,0.8258968727120594,0.0760338876686539,3.7416573867739413,1
236,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,28,40.2309246,2404.25,0.821087657273578,0.07559114068836435,5.291502622129181,1
237,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,56,47.13257936,2432.25,0.8116353170932264,0.07472093740363861,7.483314773547883,1
238,213.76,98.06,24.52,181.74,6.65,1066.0,785.52,100,49.973220479999995,2476.25,0.797213528520949,0.0733932357395255,10.0,1
239,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,3,13.35515012,2337.93,0.8143485904197303,0.08350549417647235,1.7320508075688772,1
240,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,14,22.31833812,2348.93,0.8105350095575432,0.08311443934046565,3.7416573867739413,1
241,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,28,24.53845084,2362.93,0.8057327131992907,0.08262199895891965,5.291502622129181,1
242,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,56,31.35047372,2390.93,0.796296838468713,0.08165441899177307,7.483314773547883,1
243,229.68,0.0,118.16,195.23,6.13,1028.1,757.63,100,40.85834776,2434.93,0.7819074881002739,0.08017889631324104,10.0,1
244,238.05,0.0,94.11,186.66,7.0,949.91,847.01,3,19.93275116,2325.74,0.813087447436085,0.08025832638214074,1.7320508075688772,1
245,238.05,0.0,94.11,186.66,7.0,949.91,847.01,14,25.68987576,2336.74,0.8092599091041366,0.07988051730188211,3.7416573867739413,1
246,238.05,0.0,94.11,186.66,7.0,949.91,847.01,28,30.2335226,2350.74,0.8044403039043025,0.0794047831746599,5.291502622129181,1
247,238.05,0.0,94.11,186.66,7.0,949.91,847.01,56,39.58971192,2378.74,0.794971287320178,0.07847011443032867,7.483314773547883,1
248,238.05,0.0,94.11,186.66,7.0,949.91,847.01,100,44.298833,2422.74,0.7805336107052346,0.07704499863790584,10.0,1
249,250.0,0.0,95.69,187.42,5.53,956.86,861.17,3,13.817099039999999,2359.67,0.8110117092644309,0.07942636046565833,1.7320508075688772,1
250,250.0,0.0,95.69,187.42,5.53,956.86,861.17,14,24.91766264,2370.67,0.8072485837337123,0.07905781909755469,3.7416573867739413,1
251,250.0,0.0,95.69,187.42,5.53,956.86,861.17,28,29.21999288,2384.67,0.8025093618823568,0.0785936838220802,5.291502622129181,1
252,250.0,0.0,95.69,187.42,5.53,956.86,861.17,56,38.32797084,2412.67,0.7931959198730036,0.07768157269746795,7.483314773547883,1
253,250.0,0.0,95.69,187.42,5.53,956.86,861.17,100,42.347615919999996,2456.67,0.7789894450618112,0.07629026283546426,10.0,1
254,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,3,13.54130864,2395.31,0.8398745882578874,0.06651331142941833,1.7320508075688772,1
255,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,14,26.310404159999997,2406.31,0.8360352573026751,0.0662092581587576,3.7416573867739413,1
256,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,28,31.640053639999998,2420.31,0.8311993091794028,0.06582627845193384,5.291502622129181,1
257,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,56,42.54756396,2448.31,0.8216933313183381,0.06507345883486977,7.483314773547883,1
258,212.52,0.0,100.37,159.32,8.71,1007.8,903.59,100,42.919881,2492.31,0.8071869069257036,0.06392463216855046,10.0,1
259,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,3,13.33446584,2393.27,0.8390110601812583,0.06658254187784914,1.7320508075688772,1
260,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,14,25.3727168,2404.27,0.8351724223984827,0.06627791387822499,3.7416573867739413,1
261,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,28,37.404073,2418.27,0.8303373899523213,0.06589421363205929,5.291502622129181,1
262,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,56,44.395359639999995,2446.27,0.8208333503660675,0.06513998863575975,7.483314773547883,1
263,212.57,0.0,100.39,159.35,10.37,1003.8,903.79,100,47.739318239999996,2490.27,0.8063302372835074,0.06398904536455886,10.0,1
264,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,3,19.519065559999998,2391.56,0.8403385238087274,0.06648380136814465,1.7320508075688772,1
265,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,14,31.35047372,2402.56,0.8364910761854023,0.06617940863079382,3.7416573867739413,1
266,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,28,38.500339839999995,2416.56,0.8316449829509717,0.06579600754791935,5.291502622129181,1
267,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,56,45.08483564,2444.56,0.8221193179958766,0.0650423798147724,7.483314773547883,1
268,212.0,0.0,124.78,159.0,7.84,1085.4,799.54,100,47.8151606,2488.56,0.8075835021056355,0.06389237149194715,10.0,1
269,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,3,15.43736764,2371.9000000000005,0.824853492980311,0.07334204646064335,1.7320508075688772,1
270,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,14,26.77235308,2382.9000000000005,0.8210457845482394,0.07300348315078264,3.7416573867739413,1
271,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,28,33.72916592,2396.9000000000005,0.8162501564520838,0.07257707872668863,5.291502622129181,1
272,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,56,42.69924868,2424.9000000000005,0.8068250237123179,0.071739040785187,7.483314773547883,1
273,231.75,0.0,121.62,173.96,6.72,1056.4,778.45,100,45.83636448,2468.9000000000005,0.7924460285957308,0.07046052898051763,10.0,1
274,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,3,17.22311048,2352.9700000000003,0.8093600853389545,0.08009026889420603,1.7320508075688772,1
275,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,14,29.93015316,2363.9700000000003,0.8055939796190307,0.07971759370888801,3.7416573867739413,1
276,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,28,29.654362759999998,2377.9700000000003,0.800851146145662,0.07924826637846566,5.291502622129181,1
277,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,56,36.96970312,2405.9700000000003,0.7915310664721504,0.07832599741476409,7.483314773547883,1
278,251.37,0.0,118.27,188.45,5.75,1028.4,757.73,100,43.58177796,2449.9700000000003,0.7773156405996807,0.0769193092160312,10.0,1
279,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,3,13.12072828,2353.57,0.8091537536593345,0.08006985133223145,1.7320508075688772,1
280,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,14,24.42813468,2364.57,0.8053895634301373,0.07969736569439685,3.7416573867739413,1
281,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,28,32.66047812,2378.57,0.8006491295189967,0.07922827581277826,5.291502622129181,1
282,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,56,36.63875464,2406.57,0.7913337239307395,0.07830646937342357,7.483314773547883,1
283,251.37,0.0,118.27,188.45,6.35,1028.4,757.73,100,44.209201119999996,2450.57,0.7771253218638928,0.07690047621573755,10.0,1
284,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,3,13.62404576,2361.9399999999996,0.8469351465320881,0.0718011465151528,1.7320508075688772,1
285,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,14,21.601283079999998,2372.9399999999996,0.8430090942038148,0.07146830514045868,3.7416573867739413,1
286,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,28,27.77209328,2386.9399999999996,0.8380646350557619,0.07104912565879327,5.291502622129181,1
287,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,56,35.570066839999996,2414.9399999999996,0.8283477022203452,0.07022534721359538,7.483314773547883,1
288,181.38,0.0,167.01,169.59,7.56,1055.6,777.8,100,45.3675208,2458.9399999999996,0.8135253401872352,0.06896874262893768,10.0,1
289,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,3,7.3153403599999995,2370.67,0.846693128946669,0.0717982680001856,1.7320508075688772,1
290,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,14,21.504756439999998,2381.67,0.8427825853287819,0.07146665994869146,3.7416573867739413,1
291,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,28,31.2677366,2395.67,0.8378574678482429,0.07104901760259134,5.291502622129181,1
292,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,56,43.49904084,2423.67,0.8281779285133702,0.07022820763552794,7.483314773547883,1
293,182.04,45.21,121.97,170.21,8.19,1059.4,780.65,100,48.67011084,2467.67,0.8134110314588255,0.06897599760097582,10.0,1
294,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,3,7.3980774799999995,2384.46,0.8569739060416195,0.06640077837330045,1.7320508075688772,1
295,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,14,23.5111316,2395.46,0.8530386648075944,0.06609586467734799,3.7416573867739413,1
296,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,28,31.11605188,2409.46,0.848082142886788,0.06571181924580612,5.291502622129181,1
297,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,56,39.14844728,2437.46,0.8383399112190559,0.06495696339632241,7.483314773547883,1
298,168.88,42.22,124.25,158.33,10.83,1080.8,796.15,100,48.15300384,2481.46,0.823474889782628,0.06380517920901405,10.0,1
299,290.35,0.0,96.18,168.08,9.41,961.18,865.0,3,22.50449664,2393.2,0.8032592344977436,0.07023232492060841,1.7320508075688772,1
300,290.35,0.0,96.18,168.08,9.41,961.18,865.0,14,34.67374804,2404.2,0.7995840612261875,0.06991098910240413,3.7416573867739413,1
301,290.35,0.0,96.18,168.08,9.41,961.18,865.0,28,34.73580088,2418.2,0.7949549251509387,0.06950624431395254,5.291502622129181,1
302,290.35,0.0,96.18,168.08,9.41,961.18,865.0,56,45.08483564,2446.2,0.7858556127871801,0.06871065325811464,7.483314773547883,1
303,290.35,0.0,96.18,168.08,9.41,961.18,865.0,100,48.97348028,2490.2,0.7719701228816963,0.06749658661954865,10.0,1
304,277.05,0.0,97.39,160.6,11.83,973.9,875.61,3,23.13881456,2399.38,0.8114179496369895,0.06693395793913427,1.7320508075688772,1
305,277.05,0.0,97.39,160.6,11.83,973.9,875.61,14,41.885667,2410.38,0.8077149661049295,0.06662849841103892,3.7416573867739413,1
306,277.05,0.0,97.39,160.6,11.83,973.9,875.61,28,48.28400428,2424.38,0.8030506768740874,0.0662437406677171,5.291502622129181,1
307,277.05,0.0,97.39,160.6,11.83,973.9,875.61,56,51.03501352,2452.38,0.7938818617016938,0.06548740407277827,7.483314773547883,1
308,277.05,0.0,97.39,160.6,11.83,973.9,875.61,100,55.6407132,2496.38,0.7798892796769723,0.06433315440758218,10.0,1
309,295.71,0.0,95.64,171.54,8.87,955.14,859.2,3,22.94576128,2389.1000000000004,0.7994558620400987,0.07180109664727302,1.7320508075688772,1
310,295.71,0.0,95.64,171.54,8.87,955.14,859.2,14,35.2322236,2400.1000000000004,0.7957918420065829,0.07147202199908335,3.7416573867739413,1
311,295.71,0.0,95.64,171.54,8.87,955.14,859.2,28,39.94134468,2414.1000000000004,0.791176836087983,0.07105753697029947,5.291502622129181,1
312,295.71,0.0,95.64,171.54,8.87,955.14,859.2,56,48.718374159999996,2442.1000000000004,0.7821055648826828,0.07024282379918921,7.483314773547883,1
313,295.71,0.0,95.64,171.54,8.87,955.14,859.2,100,52.04164848,2486.1000000000004,0.7682635453119343,0.06899963798720887,10.0,1
314,251.81,0.0,99.94,146.14,12.35,1006.0,899.76,3,21.02212324,2419.0,0.8291442744935924,0.060413393964448114,1.7320508075688772,1
315,251.81,0.0,99.94,146.14,12.35,1006.0,899.76,14,33.35684888,2430.0,0.8253909465020576,0.06013991769547324,3.7416573867739413,1
316,251.81,0.0,99.94,146.14,12.35,1006.0,899.76,28,33.94290348,2444.0,0.8206628477905074,0.05979541734860883,5.291502622129181,1
317,251.81,0.0,99.94,146.14,12.35,1006.0,899.76,56,44.14025352,2472.0,0.8113673139158576,0.059118122977346275,7.483314773547883,1
318,251.81,0.0,99.94,146.14,12.35,1006.0,899.76,100,45.3675208,2516.0,0.7971780604133546,0.05808426073131955,10.0,1
319,249.1,0.0,98.75,158.11,12.8,987.76,889.01,3,15.361525279999999,2398.5299999999997,0.8236378114928729,0.06591954238637833,1.7320508075688772,1
320,249.1,0.0,98.75,158.11,12.8,987.76,889.01,14,28.6822016,2409.5299999999997,0.819877735491984,0.06561860611820564,3.7416573867739413,1
321,249.1,0.0,98.75,158.11,12.8,987.76,889.01,28,30.84715624,2423.5299999999997,0.8151415497229249,0.06523954727195456,5.291502622129181,1
322,249.1,0.0,98.75,158.11,12.8,987.76,889.01,56,42.030456959999995,2451.5299999999997,0.8058314603533304,0.06449441777175888,7.483314773547883,1
323,249.1,0.0,98.75,158.11,12.8,987.76,889.01,100,51.0556978,2495.5299999999997,0.7916234226797515,0.06335728282168518,10.0,1
324,252.31,0.0,98.75,146.25,14.17,987.76,889.01,3,21.78054684,2391.25,0.8261453214845792,0.06116048092002091,1.7320508075688772,1
325,252.31,0.0,98.75,146.25,14.17,987.76,889.01,14,42.29245784,2402.25,0.8223623686127589,0.060880424601935684,3.7416573867739413,1
326,252.31,0.0,98.75,146.25,14.17,987.76,889.01,28,50.60064364,2416.25,0.8175975168132437,0.060527677185721676,5.291502622129181,1
327,252.31,0.0,98.75,146.25,14.17,987.76,889.01,56,55.82687172,2444.25,0.8082315638743991,0.059834305001534215,7.483314773547883,1
328,252.31,0.0,98.75,146.25,14.17,987.76,889.01,100,60.949678399999996,2488.25,0.7939395157239023,0.058776248367326436,10.0,1
329,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,3,23.52492112,2417.89,0.8324489534263345,0.05926655058749572,1.7320508075688772,1
330,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,14,42.21661548,2428.89,0.8286789438797146,0.05899814318474695,3.7416573867739413,1
331,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,28,52.5035974,2442.89,0.8239298535750689,0.058660029718898526,5.291502622129181,1
332,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,56,60.32225524,2470.89,0.8145931223162505,0.057995297241075085,7.483314773547883,1
333,246.83,0.0,125.08,143.3,11.99,1086.8,800.89,100,66.42411784,2514.89,0.800341168003372,0.056980623406987986,10.0,1
334,275.07,0.0,121.35,159.48,9.9,1053.6,777.5,3,23.80071152,2399.8999999999996,0.8135547314471436,0.0664527688653694,1.7320508075688772,1
335,275.07,0.0,121.35,159.48,9.9,1053.6,777.5,14,38.76923548,2410.8999999999996,0.8098427972956158,0.06614957069973869,3.7416573867739413,1
336,275.07,0.0,121.35,159.48,9.9,1053.6,777.5,28,51.331488199999995,2424.8999999999996,0.8051672233906554,0.0657676605220834,5.291502622129181,1
337,275.07,0.0,121.35,159.48,9.9,1053.6,777.5,56,56.847296199999995,2452.8999999999996,0.7959761914468588,0.06501691874923561,7.483314773547883,1
338,275.07,0.0,121.35,159.48,9.9,1053.6,777.5,100,58.60546,2496.8999999999996,0.781949617525732,0.06387120028835756,10.0,1
339,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,3,21.91154728,2378.27,0.7962888990736964,0.07349880375230736,1.7320508075688772,1
340,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,14,36.990387399999996,2389.27,0.7926228513311597,0.07316042138393736,3.7416573867739413,1
341,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,28,47.401475,2403.27,0.7880055091604355,0.0727342329409513,5.291502622129181,1
342,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,56,51.95891136,2431.27,0.7789303532721582,0.07189658079933534,7.483314773547883,1
343,297.16,0.0,117.54,174.8,9.52,1022.8,753.45,100,56.7438748,2475.27,0.7650842130353457,0.07061855878348625,10.0,1
344,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,3,17.57474324,2386.2799999999997,0.84004810835275,0.06486665437417236,1.7320508075688772,1
345,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,14,33.72916592,2397.2799999999997,0.8361935193218983,0.06456901154641928,3.7416573867739413,1
346,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,28,40.14818748,2411.2799999999997,0.8313385421850636,0.06419412096479878,5.291502622129181,1
347,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,56,46.6430514,2439.2799999999997,0.821795775802696,0.06345724968023352,7.483314773547883,1
348,213.74,0.0,174.74,154.79,10.16,1053.5,776.35,100,50.07664188,2483.2799999999997,0.8072347862504431,0.06233288231693567,10.0,1
349,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,3,17.36790044,2384.79,0.8394953014730857,0.06483170425907522,1.7320508075688772,1
350,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,14,33.70158688,2395.79,0.8356408533302168,0.06453403678953498,3.7416573867739413,1
351,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,28,45.939785879999995,2409.79,0.8307860850945518,0.06415911759945889,5.291502622129181,1
352,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,56,51.4349096,2437.79,0.8212438315031237,0.06342219797439484,7.483314773547883,1
353,213.5,0.0,174.24,154.61,11.66,1052.3,775.48,100,59.30183076,2481.79,0.8066838854214096,0.06229777700772427,10.0,1
354,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,3,30.44726016,2418.52,0.8130757653440948,0.06644559482658816,1.7320508075688772,1
355,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,14,47.7117392,2429.52,0.8093944482860812,0.06614475287299548,3.7416573867739413,1
356,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,28,63.14221208,2443.52,0.8047570717653222,0.06576578051335777,5.291502622129181,1
357,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,56,66.82401392,2471.52,0.7956399300835114,0.06502071599663364,7.483314773547883,1
358,277.19,97.82,24.46,160.7,11.19,1061.7,782.46,100,66.9481196,2515.52,0.7817230632235085,0.06388341177967179,10.0,1
359,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,3,27.42046052,2420.68,0.8455434010278104,0.05814481881124313,1.7320508075688772,1
360,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,14,35.9561734,2431.68,0.8417184826950915,0.05788179365706014,3.7416573867739413,1
361,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,28,55.50971276,2445.68,0.8369001668247686,0.05755045631480816,5.291502622129181,1
362,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,56,61.99078716,2473.68,0.8274271530674946,0.056899033019630674,7.483314773547883,1
363,218.23,54.64,123.78,140.75,11.91,1075.7,792.67,100,63.528318639999995,2517.68,0.8129666995011281,0.055904642369165265,10.0,1
364,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,3,18.01600788,2353.71,0.8372186887934367,0.06612114491589872,1.7320508075688772,1
365,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,14,38.60376124,2364.71,0.8333241708285584,0.06581356699130125,3.7416573867739413,1
366,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,28,52.20022796,2378.71,0.8284196055845395,0.06542621841250089,5.291502622129181,1
367,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,56,53.95839176,2406.71,0.8187816562859672,0.06466504065716268,7.483314773547883,1
368,214.9,53.8,121.89,155.63,9.61,1014.3,780.58,100,56.63355864,2450.71,0.8040812662452922,0.06350404576632894,10.0,1
369,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,3,15.340841,2389.41,0.8360808735210784,0.06633018192775623,1.7320508075688772,1
370,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,14,26.04840328,2400.41,0.8322494907120033,0.06602622052066107,3.7416573867739413,1
371,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,28,30.219733079999997,2414.41,0.8274236770059765,0.06564336628824434,5.291502622129181,1
372,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,56,37.2661778,2442.41,0.817938020234113,0.064890825045754,7.483314773547883,1
373,218.85,0.0,124.13,158.49,11.33,1078.7,794.91,100,46.2293658,2486.41,0.8034636282833483,0.06374250425311996,10.0,1
374,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,3,16.27852836,2359.46,0.7484170106719334,0.09095301467284887,1.7320508075688772,0
375,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,14,25.62092816,2370.46,0.7449440193042701,0.09053095179838512,3.7416573867739413,0
376,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,28,31.971002119999998,2384.46,0.7405701919931558,0.08999941286496732,5.291502622129181,0
377,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,56,36.3009114,2412.46,0.7319748306707676,0.08895484277459523,7.483314773547883,0
378,376.0,0.0,0.0,214.6,0.0,1003.5,762.36,100,43.0577762,2456.46,0.7188637307344716,0.08736148766924762,10.0,0
379,500.0,0.0,0.0,140.0,4.0,966.0,853.0,28,67.568648,2491.0,0.730228823765556,0.056202328382175835,5.291502622129181,1
380,475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28,57.226507999999995,2444.9,0.7354084011616017,0.058080085075054196,5.291502622129181,1
381,315.0,137.0,0.0,145.0,5.9,1130.0,745.0,28,81.75116932,2505.9,0.8029051438604892,0.0578634422762281,5.291502622129181,1
382,505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28,64.0178466,2448.0,0.7026143790849673,0.07965686274509803,5.291502622129181,0
